,Overall rank,Country or region,Score,2018,Area,Item,Year,Unit,Value
1805,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed drinking water services (Percent),2016,%,96.6
1806,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed drinking water services (Percent),2017,%,97.2
1807,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed drinking water services (Percent),2018,%,97.8
1808,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed drinking water services (Percent),2019,%,98.3
1809,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed drinking water services (Percent),2020,%,98.3
1810,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic drinking water services (percent),2016,%,99
1811,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic drinking water services (percent),2017,%,99
1812,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic drinking water services (percent),2018,%,99
1813,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic drinking water services (percent),2019,%,99
1814,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic drinking water services (percent),2020,%,99
1815,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed sanitation services (Percent),2016,%,89.7
1816,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed sanitation services (Percent),2017,%,90.2
1817,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed sanitation services (Percent),2018,%,90.4
1818,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed sanitation services (Percent),2019,%,90.5
1819,42,Poland,6.123,13214.9,Poland,Percentage of population using safely managed sanitation services (Percent),2020,%,90.5
1820,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic sanitation services (percent),2016,%,99
1821,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic sanitation services (percent),2017,%,99
1822,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic sanitation services (percent),2018,%,99
1823,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic sanitation services (percent),2019,%,99
1824,42,Poland,6.123,13214.9,Poland,Percentage of population using at least basic sanitation services (percent),2020,%,99
1825,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2016,%,2.3
1826,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2017,%,2.3
1827,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2018,%,2.3
1828,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2019,%,2.3
1829,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),2020,%,2.3
1830,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2016,%,6.3
1831,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2017,%,6.4
1832,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2018,%,6.5
1833,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2019,%,6.6
1834,42,Poland,6.123,13214.9,Poland,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2020,%,6.7
1835,42,Poland,6.123,13214.9,Poland,Prevalence of obesity in the adult population (18 years and older),2016,%,23.1
1836,42,Poland,6.123,13214.9,Poland,Minimum dietary energy requirement  (kcal/cap/day),2016,kcal/capita/day,1932
1837,42,Poland,6.123,13214.9,Poland,Minimum dietary energy requirement  (kcal/cap/day),2017,kcal/capita/day,1930
1838,42,Poland,6.123,13214.9,Poland,Minimum dietary energy requirement  (kcal/cap/day),2018,kcal/capita/day,1926
1839,42,Poland,6.123,13214.9,Poland,Minimum dietary energy requirement  (kcal/cap/day),2019,kcal/capita/day,1923
1840,42,Poland,6.123,13214.9,Poland,Minimum dietary energy requirement  (kcal/cap/day),2020,kcal/capita/day,1922
1841,42,Poland,6.123,13214.9,Poland,Average dietary energy requirement (kcal/cap/day),2016,kcal/capita/day,2517
1842,42,Poland,6.123,13214.9,Poland,Average dietary energy requirement (kcal/cap/day),2017,kcal/capita/day,2513
1843,42,Poland,6.123,13214.9,Poland,Average dietary energy requirement (kcal/cap/day),2018,kcal/capita/day,2509
1844,42,Poland,6.123,13214.9,Poland,Average dietary energy requirement (kcal/cap/day),2019,kcal/capita/day,2505
1845,42,Poland,6.123,13214.9,Poland,Average dietary energy requirement (kcal/cap/day),2020,kcal/capita/day,2503
1846,42,Poland,6.123,13214.9,Poland,Coefficient of variation of habitual caloric consumption distribution (real number),2016,Number,0.21
1847,42,Poland,6.123,13214.9,Poland,Coefficient of variation of habitual caloric consumption distribution (real number),2017,Number,0.21
1848,42,Poland,6.123,13214.9,Poland,Coefficient of variation of habitual caloric consumption distribution (real number),2018,Number,0.21
1849,42,Poland,6.123,13214.9,Poland,Coefficient of variation of habitual caloric consumption distribution (real number),2019,Number,0.2
1850,42,Poland,6.123,13214.9,Poland,Coefficient of variation of habitual caloric consumption distribution (real number),2020,Number,0.21
1851,42,Poland,6.123,13214.9,Poland,Incidence of caloric losses at retail distribution level (percent),2016,%,2.14
1852,42,Poland,6.123,13214.9,Poland,Incidence of caloric losses at retail distribution level (percent),2017,%,2.14
1853,42,Poland,6.123,13214.9,Poland,Incidence of caloric losses at retail distribution level (percent),2018,%,2.14
1854,42,Poland,6.123,13214.9,Poland,Incidence of caloric losses at retail distribution level (percent),2019,%,2.14
1855,42,Poland,6.123,13214.9,Poland,Incidence of caloric losses at retail distribution level (percent),2020,%,2.14
1856,42,Poland,6.123,13214.9,Poland,Average fat supply (g/cap/day) (3-year average),2015-2017,g/capita/day,123
1857,42,Poland,6.123,13214.9,Poland,Average fat supply (g/cap/day) (3-year average),2016-2018,g/capita/day,124.7
1858,50,Lithuania,5.952,9365.1,Lithuania,Average dietary energy supply adequacy (percent) (3-year average),2015-2017,%,138
1859,50,Lithuania,5.952,9365.1,Lithuania,Average dietary energy supply adequacy (percent) (3-year average),2016-2018,%,139
1860,50,Lithuania,5.952,9365.1,Lithuania,Average dietary energy supply adequacy (percent) (3-year average),2017-2019,%,139
1861,50,Lithuania,5.952,9365.1,Lithuania,Average dietary energy supply adequacy (percent) (3-year average),2018-2020,%,140
1862,50,Lithuania,5.952,9365.1,Lithuania,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2015-2017,I$ per person,469
1863,50,Lithuania,5.952,9365.1,Lithuania,Average value of food production (constant 2004-2006 I$/cap) (3-year average),2016-2018,I$ per person,231
1864,50,Lithuania,5.952,9365.1,Lithuania,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2015-2017,kcal/capita/day,3401
1865,50,Lithuania,5.952,9365.1,Lithuania,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2016-2018,kcal/capita/day,3411
1866,50,Lithuania,5.952,9365.1,Lithuania,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2017-2019,kcal/capita/day,3422
1867,50,Lithuania,5.952,9365.1,Lithuania,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),2018-2020,kcal/capita/day,3425
1868,50,Lithuania,5.952,9365.1,Lithuania,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2015-2017,%,38
1869,50,Lithuania,5.952,9365.1,Lithuania,"Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)",2016-2018,%,37
1870,50,Lithuania,5.952,9365.1,Lithuania,Average protein supply (g/cap/day) (3-year average),2015-2017,g/capita/day,124.3
1871,50,Lithuania,5.952,9365.1,Lithuania,Average protein supply (g/cap/day) (3-year average),2016-2018,g/capita/day,125.7
1872,50,Lithuania,5.952,9365.1,Lithuania,Average supply of protein of animal origin (g/cap/day) (3-year average),2015-2017,g/capita/day,74
1873,50,Lithuania,5.952,9365.1,Lithuania,Average supply of protein of animal origin (g/cap/day) (3-year average),2016-2018,g/capita/day,76
1874,50,Lithuania,5.952,9365.1,Lithuania,Rail lines density (total route in km per 100 square km of land area),2016,per 100 square km of land area,2.9
1875,50,Lithuania,5.952,9365.1,Lithuania,Rail lines density (total route in km per 100 square km of land area),2017,per 100 square km of land area,2.9
1876,50,Lithuania,5.952,9365.1,Lithuania,Rail lines density (total route in km per 100 square km of land area),2018,per 100 square km of land area,2.9
1877,50,Lithuania,5.952,9365.1,Lithuania,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2016,I$,31925.8
1878,50,Lithuania,5.952,9365.1,Lithuania,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2017,I$,33761.9
1879,50,Lithuania,5.952,9365.1,Lithuania,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2018,I$,35427.5
1880,50,Lithuania,5.952,9365.1,Lithuania,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2019,I$,37062.6
1881,50,Lithuania,5.952,9365.1,Lithuania,"Gross domestic product per capita, PPP, dissemination (constant 2011 international $)",2020,I$,36732
1882,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of undernourishment (percent) (3-year average),2015-2017,%,<2.5
1883,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of undernourishment (percent) (3-year average),2016-2018,%,<2.5
1884,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of undernourishment (percent) (3-year average),2017-2019,%,<2.5
1885,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of undernourishment (percent) (3-year average),2018-2020,%,<2.5
1886,50,Lithuania,5.952,9365.1,Lithuania,Number of people undernourished (million) (3-year average),2015-2017,millions,
1887,50,Lithuania,5.952,9365.1,Lithuania,Number of people undernourished (million) (3-year average),2016-2018,millions,
1888,50,Lithuania,5.952,9365.1,Lithuania,Number of people undernourished (million) (3-year average),2017-2019,millions,
1889,50,Lithuania,5.952,9365.1,Lithuania,Number of people undernourished (million) (3-year average),2018-2020,millions,
1890,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of severe food insecurity in the total population (percent) (3-year average),2015-2017,%,2
1891,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of severe food insecurity in the total population (percent) (3-year average),2016-2018,%,1.6
1892,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of severe food insecurity in the total population (percent) (3-year average),2017-2019,%,1.1
1893,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of severe food insecurity in the total population (percent) (3-year average),2018-2020,%,1.7
1894,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2015-2017,%,13.3
1895,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2016-2018,%,12.3
1896,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2017-2019,%,10.7
1897,50,Lithuania,5.952,9365.1,Lithuania,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),2018-2020,%,11.3
1898,50,Lithuania,5.952,9365.1,Lithuania,Number of severely food insecure people (million) (3-year average),2015-2017,millions,<0.1
1899,50,Lithuania,5.952,9365.1,Lithuania,Number of severely food insecure people (million) (3-year average),2016-2018,millions,<0.1
1900,50,Lithuania,5.952,9365.1,Lithuania,Number of severely food insecure people (million) (3-year average),2017-2019,millions,<0.1
1901,50,Lithuania,5.952,9365.1,Lithuania,Number of severely food insecure people (million) (3-year average),2018-2020,millions,<0.1
1902,50,Lithuania,5.952,9365.1,Lithuania,Number of moderately or severely food insecure people (million) (3-year average),2015-2017,millions,0.4
1903,50,Lithuania,5.952,9365.1,Lithuania,Number of moderately or severely food insecure people (million) (3-year average),2016-2018,millions,0.3
1904,50,Lithuania,5.952,9365.1,Lithuania,Number of moderately or severely food insecure people (million) (3-year average),2017-2019,millions,0.3
1905,50,Lithuania,5.952,9365.1,Lithuania,Number of moderately or severely food insecure people (million) (3-year average),2018-2020,millions,0.3
1906,50,Lithuania,5.952,9365.1,Lithuania,Cereal import dependency ratio (percent) (3-year average),2015-2017,%,-217.1
1907,50,Lithuania,5.952,9365.1,Lithuania,Cereal import dependency ratio (percent) (3-year average),2016-2018,%,-223.5
1908,50,Lithuania,5.952,9365.1,Lithuania,Percent of arable land equipped for irrigation (percent) (3-year average),2015-2017,%,0.2
1909,50,Lithuania,5.952,9365.1,Lithuania,Percent of arable land equipped for irrigation (percent) (3-year average),2016-2018,%,0.2
1910,50,Lithuania,5.952,9365.1,Lithuania,Value of food imports in total merchandise exports (percent) (3-year average),2015-2017,%,10
1911,50,Lithuania,5.952,9365.1,Lithuania,Value of food imports in total merchandise exports (percent) (3-year average),2016-2018,%,10
1912,50,Lithuania,5.952,9365.1,Lithuania,Value of food imports in total merchandise exports (percent) (3-year average),2017-2019,%,10
1913,50,Lithuania,5.952,9365.1,Lithuania,Political stability and absence of violence/terrorism (index),2016,index,0.83
